ID,Matemática,Linguagens,Ciências da Natureza,Ciências Humanas,Redação
2604,1010111110,0110110001,1100100001,0110001111,0111110111
2605,0011010001,0100010011,0010011110,0100010111,0010110100
2606,0001011111,0010001011,0010001011,0001100010,0001010001
2607,0111111111,1110101110,0111110100,1101110000,1001101111
2608,1010010111,1000111010,1010111100,1000011101,0111100001
2609,0110110100,1010110000,0010110100,1101110000,1011111011
2610,0101101001,1001110101,1001101101,1011010010,1010111110
2611,1010010111,0111000100,1010000000,1000000111,0101111110
2612,0010000110,0000111010,0010001011,0010011110,0011001010
2613,1101101000,1000010010,1100100001,1000000111,1000011101
2614,1100001001,0111111111,1010111100,1000110000,1100100011
2615,1011100010,0111010111,1100001110,1011100101,1000011101
2616,1001110001,0101110110,1010101001,0100000011,1010111110
2617,0111000110,1010110000,0111110100,1010010101,1000001010
2618,1000111000,1001100010,1001011001,1101011101,1110000110
2619,1001110001,1100100110,1001011001,1011100101,1011100111
2620,0101101001,1101110011,0111110100,1011100101,1100100011
2621,0111111111,1011000011,0101111100,1011111000,1011010010
2622,1011010000,0110001001,1100110100,0110100101,1010010101
2623,0111111111,1100010011,0110111000,1101001010,1100100011
2624,1101010100,1001001101,1011010010,1001011001,0101101001
2625,0010101010,1011101011,1010000000,1101001010,1010111110
2626,1101000010,1011011000,1101110000,0110001111,1000011101
2627,1010000101,1010001000,1110011001,1000011101,0101111110
2628,1000111000,0111000100,1011100101,0111110100,1000011101
2629,1010111110,1100010011,0111100001,1101011101,1011010010
2630,0111000110,1010110000,1010000000,1011100101,1010111110
2631,0010101010,0010110000,0010001011,0000100110,0010100001
2632,1010000101,0110110001,1011111000,0110001111,1000001010
2633,1101111011,1000010010,1010010101,0100101100,1000110011
2634,0011010001,0011000101,0000111100,0010001011,0001010001
2635,0111101101,1011011000,1000000111,1010101001,1100001110
2636,1010101010,1000010010,1011111000,0111110100,0110100101
2637,1100011011,0111000100,1101001010,1011100101,1000110011
2638,1000111000,1101100001,0111001011,1011111000,1101100000
2639,0010101010,0001110101,0010001011,0001001111,0011110000
2640,0110001101,1011000011,0111100001,1010101001,1010010101
2641,0100110000,1100100110,1000011101,1010111100,1101100000
2642,0111000110,1011011000,0101000000,1000110000,1100001110
2643,0101000010,1101001110,1001000100,1010111100,1101001010
2644,0110110100,1011111110,0101111100,1010101001,1010101011
2645,1010000101,1001001101,1010010101,0110111000,0110111010
2646,1001011110,1100010011,1001011001,1001011001,1011111011
2647,0010011000,0010110000,0011000111,0011110000,0011110000
2648,0111111111,1010001000,0110111000,1011111000,1101100000
2649,1101000010,1101110011,1110011001,1101011101,1100100011
2650,0111101101,1011011000,1010101001,1011010010,1100001110
2651,1000111000,1100100110,0100101100,1100001110,1100100011
2652,1010111110,0101110110,1100110100,0111001011,1000110011
2653,1011010000,0110001001,1001101101,1000110000,1000001010
2654,1010101010,0111010111,1101001010,0110100101,1010010101
2655,0100001001,1010011101,1001101101,1010111100,1100001110
2656,1001001100,1011000011,1000110000,1001101101,1101100000
2657,0110100010,1100111001,0110111000,1100110100,1100001110
2658,1100001001,1000111010,1100001110,0101101001,1001000110
2659,1101000010,0111101100,1100100001,0101010011,0110100101
2660,1001110001,0111111111,1001101101,1001011001,1001000110
2661,1010111110,1001110101,1010101001,0110111000,1010010101
2662,1010010111,0011000101,1011010010,0101111100,0110100101
2663,1001110001,0111101100,1000110000,1010000000,1100001110
2664,0111000110,1011101011,0111100001,1010101001,1100100011
2665,0011010001,0010011101,0010110100,0001111000,0011001010
2666,1100110000,0111010111,1011100101,1001011001,1010010101
2667,0100001001,1010110000,1000000111,1011111000,1010111110
2668,1011100010,1010011101,1010010101,0111110100,1001000110
2669,1100001001,1100111001,1110011001,1011010010,1100001110
2670,1001110001,1000111010,1100110100,1010101001,1011100111
2671,0110100010,1011011000,0110001111,1011100101,1100100011
2672,0101010101,1100100110,1000110000,1010111100,1110011100
2673,1010000101,1011000011,1000011101,1010101001,1110101111
2674,1111000110,1100100110,1101110000,1101011101,1100001110
2675,0011110111,0001110101,0010011110,0011011011,0000010101
2676,1100001001,1101110011,1101011101,1101110000,1101001010
2677,0010011000,0010011101,0010011110,0011000111,0010110100
2678,1010101010,0111000100,1001101101,0101101001,0111110111
2679,0111000110,1011101011,1001000100,1100001110,1100100011
2680,1010101010,0101001110,1011100101,1001101101,0100011001
2681,1100011011,0111101100,1101011101,1010010101,1010000010
2682,1100110000,1111010110,1110011001,1110101101,1110011100
2683,1110001101,1101110011,1101110000,1100110100,1100100011
2684,1001110001,1010011101,0100101100,1100110100,1110000110
2685,1000111000,1001001101,0111110100,1011100101,1011100111
2686,1101111011,1101001110,1101011101,1100110100,1110011100
2687,1001011110,1011011000,0100101100,1010101001,1011010010
2688,1010000101,1001110101,0101010011,1011100101,1101110011
2689,1010000101,1001110101,1011100101,0110100101,1001000110
2690,1000100110,1000111010,0110100101,1001000100,1011111011
2691,1011010000,0111000100,1100001110,0110001111,1011111011
2692,0110001101,1011111110,0101101001,1100100001,1101100000
2693,0111111111,1011011000,1010010101,1100001110,1010111110
2694,1010101010,1011101011,0100010111,1100100001,1010111110
2695,0111101101,1011101011,0101010011,1010101001,1011111011
2696,0111101101,1100111001,1000110000,1011111000,1101100000
2697,0001110001,0010110000,0010011110,0001100010,0010110100
2698,0101101001,1001100010,0111001011,1011100101,1100110111
2699,1010101010,0110011100,1011111000,0111100001,1000110011
2700,1000111000,1010110000,1010000000,1100001110,1011100111
2701,1010101010,0111010111,1010101001,1010000000,1011100111
2702,0110001101,1011101011,0111100001,1010111100,1010111110
2703,0010111110,0010110000,0001001111,0010001011,0010001110
2704,0101101001,1100010011,1011010010,1010010101,1011100111
2705,1011110111,0111101100,1010010101,0111110100,0110100101
2706,1011100010,0111010111,1011100101,0110111000,0101111110
2707,1001011110,1001001101,1011100101,1001000100,1010010101
2708,0011100011,1010110000,0110111000,1010111100,1011111011
2709,1100011011,0110001001,1101001010,1001011001,1001000110
2710,1110100001,1000111010,1101011101,0101010011,0110111010
2711,1010101010,0101100001,1010111100,0101111100,0111110111
2712,1010111110,1000010010,1010010101,0110111000,0110010001
2713,1100011011,1000100111,1110011001,0111110100,0110010001
2714,1001110001,1101100001,0111001011,1001000100,1001000110
2715,1000100110,1101100001,0111001011,1011111000,1001101111
2716,0111111111,1010110000,1000110000,1011100101,1011010010
2717,1011010000,0110110001,1010000000,0110100101,1000001010
2718,1010111110,1000010010,1010010101,0110001111,1000011101
2719,1001011110,0111010111,1100110100,0101111100,0110100101
2720,1011010000,1000111010,1101110000,0101000000,0110111010
2721,1011110111,1111010110,1100100001,1100001110,1101110011
2722,1100011011,0110001001,1011111000,1000011101,1000001010
2723,1011100010,1001001101,1011010010,0111100001,0110111010
2724,0100001001,1010011101,1000011101,1100110100,1101001010
2725,1010111110,1011000011,1010010101,1001011001,0110100101
2726,1100110000,1100111001,1111000010,1101001010,1101110011
2727,1101101000,1110011100,1101011101,1101011101,1100110111
2728,1001011110,0111010111,1001101101,0110111000,1010010101
2729,1001011110,0111000100,1010000000,0111100001,0110100101
2730,0110110100,1101100001,0100010111,1011111000,1100001110
2731,1001011110,1011011000,0100010111,1010101001,1011100111
2732,0100110000,1010011101,1000011101,1101011101,1100001110
2733,1011110111,0111010111,1010111100,0110001111,0100101100
2734,1001110001,1001100010,1011100101,0110100101,0111110111
2735,1011010000,0111111111,1001101101,0101010011,0100011001
2736,1100110000,0111101100,1011100101,0110100101,1000001010
2737,0111000110,1100100110,0111110100,1100110100,1100110111
2738,0111011011,1011011000,0111001011,1011111000,1100100011
2739,1011100010,1110011100,0101101001,1011111000,1011111011
2740,1011100010,1001110101,0101010011,1100110100,1010101011
2741,0101000010,1011000011,1000011101,1110000110,1100100011
2742,0010111110,0100000000,0010110100,0010011110,0010110100
2743,0000111000,0010001011,0000111100,0001001111,0011011101
2744,1010010111,0110110001,1100100001,1000000111,1010000010
2745,0010101010,0001110101,0011000111,0010011110,0010001110
2746,1010101010,1000010010,1100001110,1000000111,1010111110
2747,0010011000,0001110101,0010110100,0010011110,0010100001
2748,1010000101,1011101011,1001000100,1011111000,1010010101
2749,1010010111,1010001000,1001000100,1100001110,1011100111
2750,1010010111,0100100110,1101001010,0101000000,1001000110
2751,1100110000,1101110011,1110000110,1101110000,1110101111
2752,0001011111,0011011000,0001100010,0010011110,0010001110
2753,1011010000,1011000011,1011100101,0100010111,1001011001
2754,0110100010,1100100110,0111001011,1010111100,1100001110
2755,1001001100,1101001110,1010111100,1010111100,1100110111
2756,1011100010,1001001101,1011100101,0010011110,0100101100
2757,1010000101,1000010010,1011111000,0111001011,0101101001
2758,1010010111,0100010011,1100001110,1000110000,0101111110
2759,1100001001,0110110001,1101001010,0110100101,0101101001
2760,1010000101,0111010111,1011111000,1000011101,1001000110
2761,0111011011,1011011000,1001000100,1011010010,1011111011
2762,1010000101,0111000100,1010000000,1010111100,0111100001
2763,1010111110,1101110011,1101011101,1010010101,1100100011
2764,1100110000,1101100001,1101011101,1110011001,1111011000
2765,0101010101,1010110000,0011110000,1011111000,1011010010
2766,0010011000,0010110000,0010110100,0000111100,0011001010
2767,0101111011,1011011000,1000011101,1011100101,1010111110
2768,0110100010,1011101011,1000110000,1100100001,1100001110
2769,1101111011,1101110011,1101001010,1101011101,1101110011
2770,0110110100,1011101011,0101111100,1001011001,1100100011
2771,1001011110,0011101011,1010000000,0101101001,0111110111
2772,1001110001,0111000100,1101001010,0011110000,0111001110
2773,1010000101,0110001001,1101011101,0011011011,0111100001
2774,1101010100,0111000100,1100110100,1000011101,0111110111
2775,1001001100,1001110101,1000000111,1001101101,1100001110
2776,0011110111,1011111110,0110100101,1010000000,1011111011
2777,1001011110,1010110000,1000000111,1010101001,1011111011
2778,1010111110,0100100110,1101001010,1000000111,1001000110
2779,0111011011,1100100110,0110001111,1010010101,1011010010
2780,1011110111,1101001110,0110001111,1010010101,1001101111
2781,1101000010,0111111111,1000011101,0110100101,1000011101
2782,1100011011,0111000100,1011111000,0101111100,1010010101
2783,1010111110,1000111010,1101001010,0101010011,0111110111
2784,0011100011,0010110000,0011011011,0010110100,0001111000
2785,1101010100,1110101110,1101011101,1011111000,1111000010
2786,1100011011,0101001110,1101001010,0111001011,0111001110
2787,1001110001,1000100111,1100110100,1001011001,0101111110
2788,1000111000,1001100010,1001000100,1100001110,1101100000
2789,0101000010,1011111110,0101010011,1011111000,1100110111
2790,0010011000,0011011000,0001100010,0001111000,0100000110
2791,0101101001,1100010011,0110111000,1011111000,1100001110
2792,0110110100,1011101011,0111001011,1010111100,1100100011
2793,0011100011,0010001011,0011000111,0010110100,0010110100
2794,0111011011,1101100001,1011111000,1010010101,1110101111
2795,1010010111,1010011101,0110100101,1001101101,1011100111
2796,0111111111,1010011101,1001011001,1011010010,1010101011
2797,0111101101,1011111110,0100101100,1011111000,1001000110
2798,0101111011,1100010011,1000000111,1011111000,1010111110
2799,0110001101,1101001110,1001000100,1011111000,1100001110
2800,1011100010,0111101100,1010101001,0111110100,0101111110
2801,1000100110,1011000011,0110111000,1100100001,1100001110
2802,1100110000,0101110110,1101001010,0111100001,1001000110
2803,1011010000,0101110110,1010111100,1001011001,0110100101
2804,0010111110,0010001011,0010011110,0011000111,0010001110
2805,1001001100,1100100110,1000011101,1100001110,1101001010
2806,0010111110,0001100010,0000111100,0001001111,0011011101
2807,1010010111,1001100010,1000011101,1100100001,1011100111
2808,1100011011,1001100010,1010010101,1010101001,0111100001
2809,0110110100,1100100110,0110100101,1010101001,1011100111
2810,0111101101,1011101011,1000011101,1010000000,1100001110
2811,0001110001,0001010000,0010001011,0001111000,0000111100
2812,0110100010,1010110000,0011110000,1011100101,1011100111
2813,1100011011,0111111111,1101110000,0110001111,1010010101
2814,1100011011,1110011100,1110101101,1101001010,1100001110
2815,1001110001,1010011101,0111001011,1011111000,1010111110
2816,1001110001,1000010010,1101011101,0101000000,1011010010
2817,1010111110,1001001101,1110101101,0111110100,1000110011
2818,1010101010,1011000011,0101101001,1010010101,1011010010
2819,1011100010,0111010111,1011100101,0110001111,1010010101
2820,0111011011,1100111001,0110001111,1101110000,1011100111
2821,0100011100,1011111110,1001011001,1010101001,1100001110
2822,1011100010,1011101011,1011111000,1000011101,0110010001
2823,1010010111,1011011000,1000011101,1101011101,1100001110
2824,1010010111,0111000100,1101001010,0101000000,0101111110
2825,1011010000,1010001000,1010101001,0101101001,1000110011
2826,1101010100,1101110011,1101011101,1101110000,1110101111
2827,0100110000,1100111001,0110001111,1010101001,1100100011
2828,1011110111,0101110110,1100001110,0110100101,1001011001
2829,1000100110,0110011100,1010010101,0111001011,1010111110
2830,0111000110,1010011101,1000000111,1011010010,1101001010
2831,1000010011,1100111001,0111100001,1100110100,1101001010
2832,1100011011,1011101011,1101110000,1101011101,1011111011
2833,0101010101,1100010011,0101111100,1100110100,1011111011
2834,0111101101,1100111001,0011000111,1010101001,1010101011
2835,0111111111,1011011000,0111100001,1010101001,1011100111
2836,1000100110,0111010111,1110011001,1000000111,1000110011
2837,0101111011,1011101011,0100010111,1001000100,1010101011
2838,0111111111,1101100001,0101101001,1100001110,1011010010
2839,1100011011,1101100001,1110011001,1101110000,1110101111
2840,0110001101,1010110000,1000011101,1100100001,1011010010
2841,1000100110,1001110101,0100101100,1011010010,1100100011
2842,1100011011,0110011100,1010101001,1001101101,1001011001
2843,1101101000,1011111110,1101011101,1101001010,1101001010
2844,1011010000,1001001101,1101110000,1001000100,0110111010
2845,1101101000,1001110101,1100001110,1000011101,0111110111
2846,1101000010,0111000100,1111101001,1000000111,0111110111
2847,0101101001,1011011000,1001011001,1011010010,1010000010
2848,0100011100,1100010011,0101101001,1010111100,1010101011
2849,0100110000,1101100001,0111110100,1010101001,1011100111
2850,1011100010,1001110101,1101001010,0101111100,0111001110
2851,1001011110,1010011101,1000011101,1011100101,1011111011
2852,1011110111,0111000100,1101011101,1010010101,1000011101
2853,1010000101,0011101011,1011010010,1100001110,1010111110
2854,0111111111,1011011000,1000011101,1011111000,1011111011
2855,0001011111,0010001011,0010001011,0000100110,0011001010
2856,1010111110,1001001101,1010000000,1001000100,0100000110
2857,1110001101,1101100001,1110000110,1110000110,1100110111
2858,1010010111,1100100110,1011010010,1001101101,1011100111
2859,1011010000,0111000100,1010101001,0111100001,1000110011
2860,0101111011,1001100010,1001101101,1010000000,1010101011
2861,1100011011,0101110110,1011111000,0110111000,0111001110
2862,1001110001,1001100010,1011010010,0111110100,0110010001
2863,0111101101,1011111110,1010000000,1011111000,1100100011
2864,1010101010,1010110000,1001101101,1011010010,1100100011
2865,1011110111,1101110011,1100001110,1100110100,1101001010
2866,1100110000,1101001110,1100110100,1101011101,1101100000
2867,0101000010,1011101011,0110100101,1101110000,1010000010
2868,1001110001,1011000011,1001000100,1101110000,1100001110
2869,0011100011,0010011101,0001100010,0010110100,0011001010
2870,1000010011,1011000011,0101000000,1100100001,1101100000
2871,1110110011,1110001001,1110000110,1110000110,1110000110
2872,1001001100,1100100110,0010110100,1010000000,1010000010
2873,0010101010,0010011101,0001111000,0010001011,0010100001
2874,1011010000,1011000011,1011010010,0101010011,0111001110
2875,1011110111,1000111010,1011100101,1000000111,1001011001
2876,1010111110,1100010011,0111110100,1011100101,1110101111
2877,0010111110,0000010101,0010011110,0011000111,0010110100
2878,0111111111,1010011101,0101010011,1010010101,1100100011
2879,1101010100,1100111001,1101001010,1100110100,1110000110
2880,0111000110,1011101011,1010111100,1011100101,1011100111
2881,1010111110,1001110101,1100110100,1000110000,0111100001
2882,1010010111,1100111001,0110001111,1001101101,1010111110
2883,1101000010,1000010010,1011111000,0101010011,0110111010
2884,1101000010,1010001000,1001101101,0110001111,1010000010
2885,1011110111,1110101110,1110000110,1110000110,1101100000
2886,1010010111,1000010010,1100100001,1000011101,0110111010
2887,1000111000,1011111110,1000000111,1100110100,1101001010
2888,1100110000,1101001110,1100001110,1101011101,1110000110
2889,1010111110,0111111111,1011100101,1000110000,0110010001
2890,1000010011,1010110000,0110100101,1011010010,1011100111
2891,0110100010,1100100110,0110111000,1000110000,1100100011
2892,0100011100,1010011101,0011110000,1011111000,1011111011
2893,1101111011,1101100001,1100110100,1100100001,1110000110
2894,0001110001,0010110000,0001111000,0010011110,0011001010
2895,0110001101,1011111110,1010000000,1001101101,1101110011
2896,1100110000,0111000100,1100001110,0111001011,0101010101
2897,1010111110,1001110101,1000110000,0101010011,0111001110
2898,0111101101,1010110000,1001101101,1000110000,1001011001
2899,1001110001,0111000100,1111010110,0101111100,0111100001
2900,0010101010,0001110101,0001001111,0010011110,0010110100
2901,0101101001,1010011101,0110111000,1011111000,1100110111
2902,1100110000,0111010111,1010101001,0110100101,0111110111
2903,1100110000,1100111001,1110000110,1111010110,1101100000
2904,0101000010,1100111001,0101111100,1011010010,1100001110
2905,1010111110,0111010111,1011111000,0111110100,0111110111
2906,0111000110,1011101011,0111100001,1100001110,1011010010
2907,0010111110,0001110101,0001100010,0011011011,0010110100
2908,1010111110,1011000011,1011010010,0100010111,1000110011
2909,0110001101,1011011000,1000110000,1010101001,1100001110
2910,0001001101,0001100010,0001111000,0010110100,0010001110
2911,1011010000,1010110000,1011111000,1001000100,1000011101
2912,1010010111,1001110101,1011111000,1000011101,1000110011
2913,1010111110,0111000100,1100100001,1001011001,1000001010
2914,1100001001,1100111001,1101110000,1101001010,1101110011
2915,1010101010,1001110101,1011111000,1010111100,0110100101
2916,0110110100,1010011101,0111110100,1010101001,1100100011
2917,0110100010,1010011101,0111001011,1010101001,1010101011
2918,1000100110,1011101011,1010101001,1001011001,1001011001
2919,0111101101,1100100110,0111110100,1100001110,1100001110
2920,1011100010,0111101100,1011111000,1000110000,0110010001
2921,0011100011,0010011101,0000100110,0001001111,0001100101
2922,0010111110,0010011101,0011011011,0010011110,0010001110
2923,0111000110,1101001110,0110001111,1110000110,1101110011
2924,0111111111,1011000011,0111110100,1011100101,1100110111
2925,0010111110,0010011101,0010011110,0010011110,0011001010
2926,1100011011,1001100010,1010101001,0101000000,0111100001
2927,1100001001,0111101100,1100110100,0111100001,0110100101
2928,1000010011,1011000011,1000110000,1010111100,1100100011
2929,0110100010,1100111001,0110111000,1101110000,1101001010
2930,1101000010,0111111111,1101001010,0111100001,1010000010
2931,1100110000,1011101011,1101001010,1110011001,1100100011
2932,1110001101,1101110011,1101011101,1100110100,1101110011
2933,1100011011,1110001001,1101110000,1100001110,1110011100
2934,0110110100,1100100110,0110001111,1100100001,1100100011
2935,0111101101,1010011101,0101101001,1011100101,1100110111
2936,0111000110,1100010011,0101101001,1011111000,1100100011
2937,1100011011,1001100010,1100001110,0011011011,0101101001
2938,1010111110,1000010010,1011100101,0110111000,1010010101
2939,1000111000,1010110000,1000011101,1110000110,1010010101
2940,1001001100,1010011101,0111100001,1010101001,1110101111
2941,1010101010,0111111111,1010111100,1000110000,0110010001
2942,1100110000,1110011100,1101011101,1101110000,1111000010
2943,1011010000,1010110000,1001101101,0111001011,1000110011
2944,1110001101,0111010111,1001011001,0111100001,0111110111
2945,1100001001,0111000100,1010101001,0101111100,0101101001
2946,1101111011,1100111001,1100100001,1101001010,1101100000
2947,1010101010,1001100010,1010010101,0110001111,1001011001
2948,1010111110,1000010010,1100100001,1000011101,0111001110
2949,1101010100,1100100110,1110101101,1101011101,1111011000
2950,1010101010,0111101100,1011111000,1001101101,0101010101
2951,1001001100,1011000011,1001101101,1100001110,1011010010
2952,1011100010,0110110001,1101110000,0101101001,1000001010
2953,1000010011,1010110000,0101000000,1010010101,1011111011
2954,1000100110,1010110000,0111110100,1011100101,1011010010
2955,1001110001,0111010111,1011100101,1010000000,0111001110
2956,1010000101,1010110000,1011100101,0111110100,0111001110
2957,1011110111,0111101100,1001101101,1000110000,1000001010
2958,1011100010,0111101100,1010101001,0100101100,1000011101
2959,1011100010,0111000100,1011111000,0011011011,1000110011
2960,1010101010,0011011000,1100001110,0101111100,1000001010
2961,1000100110,1001110101,1100001110,0110111000,1000110011
2962,1100001001,1000100111,1100100001,0101000000,1011010010
2963,1010111110,1001100010,1100001110,1000110000,1001000110
2964,1100001001,0110011100,1100001110,1010010101,1010101011
2965,1000111000,0101110110,1010101001,0101111100,1001000110
2966,1100110000,0111000100,1011010010,0110100101,1000110011
2967,0101101001,1100010011,0101000000,1010111100,1010000010
2968,0111011011,1011101011,0111110100,1100001110,1100110111
2969,1010010111,1001001101,1000110000,1010010101,1000110011
2970,1011110111,0101001110,1011111000,0111110100,1011010010
2971,0111101101,1010110000,0101000000,1101001010,1100110111
2972,1000100110,1100010011,0011110000,1011010010,1010101011
2973,1010111110,0111000100,1100001110,1010000000,1000011101
2974,1000111000,1010001000,0100101100,1010010101,1100001110
2975,1000010011,1010011101,1001011001,1010010101,1100100011
2976,1001011110,1100010011,1010010101,1101110000,1100001110
2977,1011100010,1000010010,1011010010,0110001111,1001011001
2978,1011100010,1000111010,1011111000,1011010010,1001101111
2979,0110001101,1011011000,0101101001,1011100101,1110011100
2980,1101101000,0110110001,1010111100,1001000100,0111100001
2981,1100011011,0110001001,1101011101,0101010011,0110111010
2982,0111101101,1011000011,0110100101,1101110000,1010101011
2983,1010000101,0111101100,1101110000,1001011001,0110100101
2984,0010111110,0010011101,0001001111,0100000011,0001111000
2985,0010000110,0001110101,0100000011,0010110100,0001100101
2986,0111000110,1011011000,1010010101,1100001110,1100001110
2987,0110100010,1100100110,0101111100,1010101001,1100110111
2988,1010010111,1100100110,1100100001,1001011001,1011010010
2989,1011100010,0011011000,1100100001,0111001011,1011100111
2990,1010000101,0101110110,1001101101,0110001111,1001000110
2991,0111000110,1011011000,1000011101,1100110100,1110011100
2992,1010111110,0111111111,1011111000,1000000111,0111100001
2993,0000111000,0001010000,0011011011,0010001011,0010001110
2994,1011100010,1100111001,1011100101,1100100001,1011100111
2995,0110100010,1011000011,0111001011,1011111000,1010101011
2996,1001110001,1100111001,0101000000,1001101101,1011111011
2997,0110100010,1100010011,0110001111,1010010101,1011111011
2998,0001110001,0010001011,0001111000,0010001011,0001111000
2999,0111011011,1011111110,0100101100,1100100001,1100001110
3000,0110110100,1100111001,1000011101,1101001010,1100100011
3001,1010101010,0110001001,1011010010,0110001111,0110100101
3002,1100110000,0111101100,1100110100,1001101101,1000011101
3003,1101000010,1101100001,1110000110,1101011101,1100100011
3004,1001110001,1010110000,1011111000,0101101001,1000001010
3005,1100110000,1000100111,1100110100,1010101001,1010010101
3006,0001001101,0010001011,0001001111,0001111000,0010100001
3007,0110100010,1011101011,0110111000,1011100101,1011100111
3008,1010101010,1000111010,1001011001,1010000000,1011100111
3009,1011100010,0110001001,1010000000,1010101001,0110010001
3010,1011100010,1011111110,1000000111,1010111100,1010000010
3011,0110110100,1100010011,1000000111,1100110100,1010111110
3012,1011010000,1001110101,1010000000,0110100101,1010000010
3013,0110110100,1100010011,0011110000,1100001110,1101100000
3014,0110110100,1011101011,1001101101,1010111100,1101110011
3015,1011110111,1010110000,1010101001,0111100001,0101000010
3016,0110001101,1011000011,0110111000,1011111000,1011100111
3017,1010111110,1010011101,1011111000,1001000100,1001011001
3018,1000010011,1010001000,1001101101,1101011101,1100100011
3019,0101101001,1010110000,0110001111,1100001110,1100001110
3020,1010101010,1000111010,1011100101,0111100001,0111100001
3021,1100110000,1110011100,1110011001,1100001110,1101100000
3022,1100011011,1000010010,1010010101,1001000100,0010110100
3023,1010111110,1011011000,1100100001,0110001111,1001011001
3024,1101101000,1101100001,1101011101,1101011101,1101110011
3025,1011010000,0110001001,1011111000,0111110100,1001000110
3026,1000100110,1011000011,1001101101,1001101101,1010111110
3027,0110001101,1100100110,1000110000,1101110000,1100100011
3028,1000100110,1100100110,1011010010,1011100101,1101001010
3029,1100110000,1101110011,1101011101,1101110000,1101100000
3030,0111000110,1011011000,0100101100,1100001110,1100110111
3031,0011110111,1011011000,0111110100,1100110100,1100100011
3032,0110100010,1011111110,0100000011,1010010101,1100100011
3033,1011010000,0111111111,1010010101,0110001111,1001000110
3034,1101111011,1011111110,1101110000,1101001010,1111000010
3035,1010000101,0011101011,1011100101,0101101001,0101101001
3036,1010000101,1100111001,0101000000,1011111000,1011111011
3037,0100011100,1011011000,0110111000,1110000110,1110000110
3038,1010010111,1000100111,1000110000,1000000111,0111100001
3039,1011110111,0111000100,1001011001,0101111100,0110100101
3040,1001110001,0100010011,1100110100,1010000000,1000011101
3041,0010000110,0010001011,0011000111,0000111100,0010110100
3042,1101000010,1101001110,1101110000,1110101101,1100100011
3043,1011110111,1001001101,1100100001,1000011101,0101111110
3044,1010010111,1000111010,1011010010,0111001011,0101010101
3045,1001011110,1101110011,1000000111,1011100101,1110011100
3046,0111101101,1011011000,1001011001,1101001010,1011100111
3047,1100110000,1110001001,1100100001,1100100001,1110000110
3048,0111111111,1010110000,0111110100,1010000000,1101100000
3049,0010011000,1011000011,0110001111,1010000000,1100001110
3050,0110100010,1010011101,1001000100,1011111000,1011111011
3051,1001011110,1010110000,0101111100,1010010101,1011111011
3052,1010111110,0110110001,1011111000,0111001011,0110111010
3053,0110100010,1100010011,0110001111,1011111000,1101100000
3054,1100011011,0111010111,1100100001,1001011001,1001011001
3055,1100011011,1100100110,1100001110,1100110100,1101110011
3056,1011110111,0111010111,1101011101,1010000000,1001101111
3057,1011010000,0111111111,1110000110,0111110100,0110111010
3058,1010111110,0111101100,1011010010,0111110100,1001101111
3059,1010101010,1001100010,1000011101,0010001011,1000001010
3060,0111011011,1110101110,1000110000,1011111000,1101100000
3061,1100110000,1000100111,1100110100,1010101001,1010111110
3062,0111000110,1101001110,0111001011,1100110100,1100110111
3063,0001001101,0001110101,0001100010,0010001011,0001100101
3064,1010000101,1000111010,1101110000,0100000011,0111001110
3065,1010111110,1100010011,0111100001,1100100001,1100110111
3066,1000010011,1010110000,0110001111,1010101001,1100100011
3067,1000100110,1100111001,0111110100,1100001110,1100110111
3068,1101010100,1000010010,1100001110,1000000111,1010000010
3069,1010010111,0111000100,1100001110,1001011001,0111001110
3070,0110001101,1011111110,0111001011,1101001010,1001101111
3071,1001011110,1001001101,1111000010,0110111000,1000110011
3072,1011110111,1001100010,1010111100,1001011001,1000110011
3073,1101010100,0111101100,1010101001,0110111000,0111001110
3074,1000100110,1011011000,0111110100,1001101101,1011010010
3075,1011100010,0111111111,1011111000,1010000000,1001011001
3076,1010111110,0110011100,1100001110,0111110100,1011100111
3077,1010000101,1000010010,1010010101,0111100001,1000011101
3078,1110110011,1101110011,1101011101,1110000110,1111011000
3079,1000100110,1010110000,1001011001,1011010010,1011010010
3080,1001110001,0100111011,1001011001,0111110100,0110010001
3081,1011110111,0111010111,1011100101,1100110100,1000001010
3082,1010000101,1001100010,1011010010,1001000100,0100101100
3083,0010000110,0001110101,0100000011,0010001011,0100000110
3084,0111111111,1001001101,0111110100,1011111000,1101001010
3085,0110001101,1011101011,1000110000,1010000000,1101100000
3086,1001011110,0110110001,1010111100,1000000111,0110100101
3087,1101101000,1101001110,1110000110,1101001010,1110000110
3088,0101111011,1011101011,0101010011,1010010101,1011010010
3089,1001110001,1011111110,0110111000,1010111100,1010101011
3090,1100001001,0111111111,1010010101,0111110100,1000110011
3091,1011100010,0111010111,1011100101,0110100101,0111100001
3092,1001011110,1100111001,1000011101,1100100001,1100100011
3093,1101000010,1101001110,1110011001,1101011101,1110101111
3094,1011110111,0110001001,1101011101,0110111000,1001000110
3095,1011110111,0100111011,1011111000,0111100001,0101000010
3096,1011100010,1000010010,1100110100,0110111000,1001101111
3097,1100110000,1000010010,1010010101,1000000111,0111110111
3098,0011100011,1100010011,1001000100,1011010010,1010000010
3099,0111111111,1010011101,0110100101,1010010101,1101001010
3100,1010010111,1001110101,1010000000,1001000100,0110100101
3101,0111111111,1010110000,1100110100,1101110000,1100110111
